Booking_Status,Lead_Time,Weekend_Stay,Weekend_Night,Booking_Changes,ADR,Arrival_Months,Market_Segments
1,25,0,1,0,153,7,6
1,16,0,1,0,173,7,6
1,16,0,1,0,173,7,6
0,16,0,2,0,120,7,3
1,4,0,2,0,154.8,7,6
0,4,0,2,0,192,7,6
1,25,0,2,0,153,7,6
1,83,0,2,0,120.6,7,6
0,4,0,2,0,192,7,6
1,56,0,2,0,120.6,7,6
1,32,0,2,0,164,7,6
0,32,0,2,0,219.5,7,6
0,0,0,2,0,192.5,7,6
1,18,1,2,0,149.7,7,6
1,23,1,2,0,111.92,7,3
1,39,1,2,0,120.6,7,6
1,18,1,2,0,149.7,7,6
1,18,1,2,0,173,7,6
1,23,1,2,0,112,7,6
0,286,2,2,0,57.6,7,3
0,72,2,2,0,214,7,6
1,136,2,2,0,172,7,6
0,58,2,3,1,157.8,7,6
0,80,2,4,0,170.33,7,6
0,113,3,7,0,119.25,7,5
0,129,1,1,0,96.3,8,5
1,84,2,1,0,118.06,8,5
1,84,2,1,0,118.06,8,5
1,89,0,1,0,154,8,3
1,10,0,1,0,202,8,3
1,80,0,1,1,134,8,6
1,10,0,1,0,202,8,3
1,10,0,1,1,252,8,3
1,24,0,1,1,233,8,6
0,1,0,1,0,211,8,6
1,9,0,1,1,211,8,6
1,3,2,3,1,237,8,3
0,3,2,5,0,188.29,8,6
1,124,2,4,0,120.6,8,6
1,74,2,5,0,177.14,8,3
1,82,2,5,0,222.14,8,6
1,91,2,5,1,127.82,8,6
1,77,2,5,0,194.14,8,6
1,130,2,5,0,120.6,8,6
1,91,2,5,1,144.53,8,6
0,79,2,5,1,185,8,3
1,130,2,6,0,96.3,8,5
0,66,2,6,2,193.13,8,6
1,53,3,6,0,210.78,8,6
1,80,4,6,0,169,8,6
1,77,4,6,0,174.7,8,6
1,57,4,10,1,135.53,8,6
0,11,4,10,0,172,8,5
1,25,1,0,0,144,8,6
1,2,2,0,0,162.5,8,6
1,36,2,3,0,209.6,8,6
1,36,2,3,0,209.6,8,6
0,115,2,5,0,195.5,8,5
0,95,2,4,4,186,8,3
0,67,2,4,0,163.5,8,3
0,60,2,5,0,180.28,8,3
0,34,2,5,3,174.76,8,3
0,78,4,5,0,116.85,8,5
0,93,2,5,0,159,8,5
1,327,4,10,0,104.55,8,5
0,21,0,0,0,0,8,3
0,0,1,0,0,144.76,8,6
1,47,1,1,0,205,8,6
1,81,1,3,0,123,8,5
1,52,1,4,0,173,8,6
1,13,1,4,1,220.55,8,5
0,83,2,5,0,162.14,8,6
1,131,2,5,1,119.7,8,5
0,460,2,5,0,77.54,8,5
1,82,2,5,0,120.6,8,6
1,61,2,5,0,153,8,6
0,94,0,0,0,0,8,6
0,1,0,0,0,0,8,6
0,0,0,1,0,172,8,3
1,36,0,3,0,221,8,3
1,61,0,3,0,153,8,6
0,13,0,4,1,230.5,8,3
0,13,0,4,1,230.5,8,3
1,15,0,4,0,211,8,6
0,14,0,5,1,241,8,6
1,13,1,5,0,211,8,6
0,140,2,5,0,90.95,8,5
0,6,2,5,0,188.29,8,6
0,140,2,5,0,90.95,8,5
0,81,2,8,1,187.8,8,3
0,1,0,0,0,0,8,6
0,65,0,0,0,0,8,5
1,0,0,1,0,172,8,3
0,2,0,1,0,171.9,8,6
0,0,0,1,0,200,8,3
1,114,0,3,0,149.4,8,6
1,111,0,4,1,154,8,6
0,44,0,4,0,148.25,8,6
0,139,0,4,0,172,8,6
1,57,1,4,0,183,8,6
1,16,1,4,0,242.6,8,6
0,139,0,4,1,172,8,6
0,84,2,5,1,168.71,8,6
1,117,2,6,0,166,8,6
1,69,0,1,1,112,8,3
0,2,0,1,0,172,8,6
1,118,0,3,0,120.6,8,6
0,129,0,3,0,126,8,3
0,9,0,3,2,268,8,6
0,52,1,3,1,173,8,3
0,65,2,3,1,149.2,8,5
0,7,2,3,1,217.2,8,6
1,28,1,3,0,239.3,8,6
0,3,2,4,0,181.5,8,6
0,87,2,6,2,154,8,6
0,51,2,6,0,173,8,6
0,136,2,8,1,181.9,8,3
0,4,0,0,0,0,8,6
0,1,0,1,0,114,8,2
1,49,0,2,0,267,8,6
0,4,0,2,1,226,8,6
1,45,0,2,0,173,8,6
0,6,0,2,0,211,8,6
0,4,0,2,0,191,8,6
1,53,1,2,0,173,8,6
0,52,1,2,0,173,8,3
1,4,2,2,1,277.5,8,6
0,98,2,2,0,134,8,6
1,46,2,2,0,153,8,6
1,122,2,2,0,186,8,6
0,83,2,2,0,107.2,8,5
0,16,2,3,0,221,8,6
1,43,2,4,0,202,8,6
1,73,2,5,0,169,8,6
0,116,2,5,0,133.5,8,5
1,113,2,5,0,154.38,8,5
1,113,2,5,0,154.38,8,5
0,51,2,5,0,205,8,6
0,65,2,7,1,121.39,8,6
0,0,0,1,0,171.9,8,6
1,87,0,1,0,164,8,6
1,106,1,1,0,134,8,6
0,5,1,1,0,250,8,6
0,98,1,1,0,208,8,6
1,78,1,1,0,181,8,3
0,4,2,1,0,172,8,6
0,5,2,1,0,157.59,8,6
0,3,2,2,0,211.75,8,6
0,85,2,2,0,246,8,6
1,137,2,2,0,108.54,8,6
1,67,2,4,0,186,8,6
1,54,2,5,0,205,8,6
1,87,2,5,0,154,8,6
1,54,2,5,0,200.71,8,3
0,12,2,5,0,252,8,5
1,60,2,5,0,135.2,8,5
0,75,2,5,0,276.43,8,3
1,54,2,5,0,228,8,3
0,126,2,5,0,133,8,5
1,54,2,5,0,205,8,6
1,84,2,5,0,134,8,6
1,106,2,5,0,119.7,8,5
0,136,2,5,0,90.95,8,5
0,98,2,5,0,138,8,5
1,91,2,5,0,134,8,6
1,58,2,6,1,173,8,3
0,61,4,9,0,165.69,8,6
0,0,1,0,0,195,8,3
0,5,1,0,0,127.31,8,6
0,2,1,0,0,134,8,6
1,9,2,0,0,207,8,3
1,10,2,0,0,211.5,8,6
0,62,2,1,1,210.33,8,6
0,34,2,2,0,211,8,6
0,82,2,2,0,154,8,6
1,65,2,3,0,145.4,8,6
1,129,2,3,0,101.25,8,6
0,55,2,4,0,179.38,8,6
1,122,2,4,0,166,8,6
1,41,2,4,0,202,8,6
1,41,2,4,0,172,8,6
0,81,2,4,0,277,8,3
0,59,2,5,0,104,8,5
0,72,2,5,0,133,8,5
1,68,2,5,0,214,8,6
0,81,2,5,0,130,8,5
1,72,2,5,0,154,8,6
0,68,2,5,0,106.4,8,5
1,127,4,10,0,133,8,5
1,127,4,10,1,120,8,5
0,5,0,0,0,0,8,6
0,68,1,2,0,254,8,5
1,47,1,2,0,192,8,6
0,19,1,2,0,221,8,6
1,72,1,1,0,120.6,8,6
0,30,1,2,0,211,8,6
1,139,1,4,0,147.6,8,6
0,112,1,4,0,129,8,5
1,63,1,4,0,205,8,6
0,35,1,5,0,147.07,8,6
1,75,1,5,0,107.2,8,5
0,136,1,5,0,179.1,8,6
0,35,1,5,0,164.65,8,6
1,63,1,5,0,200,8,3
1,77,1,5,0,134,8,6
0,62,2,5,0,233,8,6
1,95,2,5,0,190,8,3
1,101,2,5,0,196,8,6
1,38,2,5,0,185.57,8,6
1,60,3,5,0,175,8,3
1,60,3,5,0,175,8,3
0,76,3,8,0,169,8,3
0,90,0,0,0,0,8,6
0,90,0,0,0,0,8,6
1,87,0,2,1,134,8,3
1,31,0,2,0,211,8,6
1,74,0,2,1,134,8,3
1,120,0,3,0,120.6,8,6
1,120,0,3,0,120.6,8,6
1,120,0,3,0,112.5,8,6
1,116,0,4,0,164,8,6
1,83,0,4,0,120.6,8,6
0,80,0,4,0,154,8,6
1,27,0,4,0,207,8,3
1,78,0,5,0,214,8,6
1,117,0,5,0,186,8,5
0,70,0,5,0,154,8,6
1,85,0,5,0,162.3,8,6
1,117,0,5,0,186,8,5
1,22,1,5,0,241,8,6
1,34,2,5,0,274.93,8,6
0,68,2,5,0,156.73,8,6
1,69,2,5,0,156.73,8,6
1,85,0,5,1,134,8,6
1,102,0,5,0,134,8,6
0,31,2,5,0,211,8,6
0,49,2,8,1,200.7,8,5
0,84,2,8,1,142.26,8,5
1,102,2,10,0,196,8,6
0,66,2,10,1,129.41,8,6
1,80,2,5,0,98.02,8,6
1,85,2,5,0,120.6,8,6
1,33,0,1,0,191,8,4
1,1,0,1,0,191,8,3
0,33,0,1,0,252,8,4
0,47,0,3,0,157.08,8,6
1,2,0,3,0,258.33,8,6
1,22,0,4,1,211,8,6
1,22,0,4,1,211,8,6
1,55,2,5,0,133.21,8,6
1,68,2,6,0,173.5,8,6
1,128,2,8,0,90.95,8,5
0,128,2,8,0,90.95,8,5
0,128,2,8,0,90.95,8,5
0,78,1,4,0,134,8,6
1,85,4,10,0,120.6,8,6
0,0,0,1,0,172,8,6
0,9,0,1,0,184.45,8,2
0,1,0,1,0,158,8,2
1,9,0,1,0,184.45,8,2
1,120,0,2,0,120.6,8,6
1,72,0,3,0,114.14,8,6
0,23,0,3,0,168.8,8,5
1,8,0,3,0,178.33,8,3
0,47,0,3,0,255,8,6
1,8,0,3,0,178.33,8,3
0,135,1,3,0,196,8,6
0,76,1,3,0,87.91,8,6
1,15,2,3,0,211,8,3
1,23,2,3,0,187.2,8,6
0,87,2,3,1,154,8,6
0,19,2,3,0,243,8,6
0,21,2,3,0,222.2,8,3
0,19,2,3,0,243,8,6
1,23,2,3,0,178.2,8,6
1,89,2,5,0,107.2,8,5
0,51,0,0,0,0,8,6
0,0,0,1,0,203,8,3
0,0,0,1,1,173,8,3
0,0,0,1,0,172,8,6
0,0,0,1,0,120.6,8,6
0,0,0,1,0,172,8,6
0,38,0,2,1,266.4,8,6
0,21,0,2,0,236,8,6
1,34,0,2,1,271,8,6
1,51,0,2,0,232,8,6
0,38,0,2,0,223,8,6
0,0,1,2,0,178.67,8,6
1,84,2,2,0,133,8,5
1,63,2,2,0,195.5,8,6
0,7,2,2,0,167.25,8,3
1,91,2,2,0,209,8,3
0,81,2,3,0,166,8,6
0,6,2,3,0,195.8,8,6
1,64,2,5,0,229,8,3
0,52,2,5,2,160,8,3
1,22,2,5,0,266,8,6
0,150,2,5,0,96.3,8,5
0,64,2,5,0,107,8,5
1,22,2,5,1,262,8,3
0,3,1,1,0,182.5,8,3
0,68,2,2,0,157,8,5
0,35,2,2,0,234,8,3
0,2,2,2,0,242.5,8,6
0,68,2,2,0,157,8,5
1,11,2,3,0,158.4,8,6
1,80,2,3,1,208,8,6
1,80,2,3,0,183.45,8,5
0,72,2,3,0,131.2,8,5
1,80,2,3,0,133,8,5
0,77,2,3,0,135,8,5
1,80,2,3,0,133,8,5
0,31,2,4,0,248,8,3
1,77,2,4,0,209.2,8,5
0,93,2,4,0,107,8,5
0,31,2,4,0,299.33,8,3
0,89,2,5,1,156.45,8,5
1,68,2,5,0,135,8,5
1,72,2,5,0,149,8,5
0,65,2,5,0,107,8,5
1,71,2,5,0,135,8,5
1,65,2,5,0,135,8,5
0,89,2,5,0,145.75,8,5
1,98,2,5,0,132.6,8,6
0,26,2,5,1,200.71,8,3
1,67,2,5,1,198.71,8,6
1,54,2,5,0,218,8,3
0,75,2,5,0,101.65,8,5
1,78,2,6,0,186,8,6
1,53,2,6,0,160,8,3
1,65,2,5,1,188.71,8,6
0,84,4,10,0,107,8,5
1,47,6,12,0,181.94,8,6
0,37,1,0,0,172,8,4
0,37,1,0,0,172,8,4
1,4,1,0,0,185,8,2
0,37,1,0,0,172,8,4
0,37,1,0,0,172,8,4
1,12,1,0,0,184.45,8,2
0,0,1,0,0,195,8,6
0,37,1,0,0,172,8,4
0,37,1,0,0,172,8,4
0,2,1,0,0,153,8,6
1,12,1,0,0,184.45,8,2
1,12,1,0,0,184.45,8,2
1,11,1,0,0,185,8,2
1,143,2,0,0,108.54,8,6
1,99,2,1,0,154,8,6
1,22,2,2,0,248,8,6
1,15,2,2,0,150.53,8,6
1,15,2,2,0,150.53,8,6
1,66,2,5,0,154,8,6
1,55,2,5,1,223.99,8,6
1,66,2,5,0,154,8,6
1,79,2,5,0,154,8,6
1,66,3,5,0,154,8,6
0,95,4,5,2,214,8,6
1,151,4,6,0,96.3,8,5
1,54,4,10,0,175.79,8,3
1,122,4,10,0,134,8,6
1,132,1,4,0,134,8,6
0,58,1,4,0,183,8,6
1,98,1,3,1,149.4,8,6
1,126,1,4,0,165.11,8,5
1,97,1,4,0,209.4,8,6
0,96,1,5,0,134,8,6
0,125,2,5,0,225.9,8,3
0,80,2,5,0,131.1,8,5
1,110,2,5,0,134,8,6
1,157,2,5,0,187,8,6
1,108,2,5,0,133,8,5
0,74,2,5,0,101.65,8,5
0,79,2,5,0,133,8,5
1,79,2,5,0,120,8,5
1,116,2,5,0,133,8,5
0,80,2,5,0,133,8,5
1,116,2,5,0,133,8,5
1,93,3,5,0,134,8,6
1,87,3,7,0,87.9,8,6
1,13,0,3,0,202,8,6
1,56,0,3,0,213,8,6
1,1,0,1,0,172.55,8,2
0,13,0,1,0,172,8,3
0,13,0,3,2,172,8,6
1,56,0,3,0,213,8,6
1,81,0,5,0,179,8,3
1,24,0,5,0,236,8,6
0,57,1,5,1,229.67,8,6
0,74,1,5,0,135.2,8,5
0,126,1,5,0,121.5,8,5
0,126,1,5,0,96.3,8,5
0,126,1,5,0,96.3,8,5
1,147,0,5,0,120.6,8,6
0,68,2,5,1,176.64,8,6
0,57,2,5,1,179.86,8,6
0,10,2,5,0,187,8,3
0,92,2,8,0,134,8,6
0,92,2,8,1,239.5,8,6
0,33,0,0,0,0,8,6
0,1,0,1,3,153,8,6
0,91,0,4,1,166,8,6
1,33,0,4,0,186.25,8,5
0,16,0,4,1,192,8,3
0,128,1,4,0,120.6,8,6
0,61,1,4,0,220.4,8,3
1,23,2,5,0,241,8,3
1,23,2,5,0,241,8,6
1,29,0,4,0,211,8,6
1,98,1,4,0,134,8,6
1,23,2,5,0,241,8,6
0,98,2,7,0,8,8,6
0,138,2,7,1,196,8,6
1,82,2,7,0,198,8,6
0,10,0,0,0,0,8,6
1,100,0,2,0,158.5,8,5
0,10,0,0,0,0,8,6
0,0,0,1,1,200,8,3
0,65,0,3,0,107,8,5
0,64,2,4,4,163.23,8,5
1,56,2,4,0,222.07,8,6
1,94,2,5,0,229,8,6
1,58,2,5,0,133,8,5
0,80,2,7,0,164,8,6
0,40,2,3,0,176.8,8,3
0,102,0,2,0,134,8,6
0,16,0,2,0,163.35,8,6
0,24,0,2,0,171.9,8,6
0,24,0,2,0,171.9,8,6
1,18,0,2,0,213.5,8,6
1,95,1,2,0,125,8,6
1,36,1,2,0,178.33,8,6
0,16,2,2,0,176.75,8,6
0,50,2,3,0,123,8,5
0,76,2,3,1,134,8,6
0,112,2,3,2,146,8,6
0,16,2,3,0,192,8,3
0,51,2,4,1,183,8,6
0,13,2,4,0,236,8,3
1,22,2,4,0,191,8,6
0,32,2,4,0,178.33,8,6
0,51,2,4,0,248,8,3
0,65,2,5,1,188.71,8,6
1,63,2,5,0,123.04,8,6
0,35,2,5,1,260.71,8,6
0,37,2,5,0,222,8,6
0,35,2,5,0,174.71,8,6
1,71,2,7,0,118.7,8,6
0,71,2,7,0,116.85,8,5
0,77,3,7,0,129.55,8,6
0,0,0,1,0,172,8,3
1,21,0,1,0,172,8,3
1,87,0,1,0,164,8,6
0,54,2,4,0,179.83,8,3
1,156,2,5,0,172,8,6
0,46,2,5,0,160.43,8,5
0,46,2,5,0,149,8,5
1,72,2,5,0,134,8,6
0,85,2,5,0,146.3,8,3
0,36,2,5,0,161.26,8,5
0,65,2,5,0,195.45,8,5
1,68,2,5,0,133,8,5
0,46,2,5,0,186.25,8,5
0,22,2,5,0,162.29,8,5
0,12,2,5,1,221.43,8,3
1,42,2,5,0,177.57,8,3
0,72,2,5,0,133,8,5
1,112,2,5,0,178,8,6
0,85,2,5,0,146.3,8,3
0,102,2,6,1,218.5,8,3
1,80,3,6,0,151.89,8,6
1,72,4,6,0,148.3,8,6
0,151,2,2,1,96.3,8,5
1,99,2,2,0,166,8,6
0,151,2,3,2,96.3,8,5
0,66,2,3,1,149,8,3
1,44,2,4,0,151.95,8,6
0,46,2,4,1,191.67,8,5
0,70,2,4,1,211,8,3
0,92,2,1,1,149.4,8,6
0,6,2,2,0,201,8,3
1,23,2,2,0,211,8,6
1,79,2,3,0,259,8,3
1,41,2,3,0,164.4,8,6
1,58,2,3,0,134,8,6
0,62,2,3,0,134,8,6
1,83,2,3,0,229,8,6
0,82,2,3,0,199,8,3
0,69,2,3,0,112.5,8,6
1,64,2,4,0,194,8,6
1,116,2,4,0,149.4,8,6
0,20,2,5,0,155.77,8,5
0,132,2,5,0,131.7,8,5
1,33,2,5,0,174.71,8,6
0,62,2,5,0,101.65,8,5
1,127,2,5,0,206,8,3
1,78,2,5,0,134,8,6
1,29,2,4,0,201.5,8,3
1,78,2,5,0,134,8,6
1,31,4,6,0,138.79,8,3
1,9,4,6,0,122,8,3
0,59,4,10,1,113.47,8,6
0,40,1,0,0,99.5,8,2
0,0,1,0,0,153,8,6
0,30,1,0,0,233,8,3
0,0,1,0,0,153,8,3
1,35,1,1,0,192,8,6
0,84,1,1,0,132.6,8,6
1,25,1,1,0,171.9,8,6
0,103,1,1,0,154,8,6
1,35,1,2,0,172,8,6
1,26,1,2,0,191,8,6
1,55,1,3,0,148.25,8,6
0,76,1,3,2,164,8,6
1,102,1,4,0,231.6,8,3
0,58,1,4,1,261.4,8,3
0,11,1,4,0,199.4,8,3
1,33,1,4,0,209.6,8,3
0,11,1,4,0,199.4,8,3
1,61,1,5,1,150.83,8,6
1,89,3,6,0,129.27,8,6
1,89,3,6,0,129.27,8,6
0,37,3,7,0,133.76,8,5
1,70,2,5,1,197.7,8,5
1,54,2,5,2,196,8,3
0,69,0,3,0,164,8,6
1,71,0,3,0,154,8,6
1,49,0,3,0,219.33,8,6
1,50,0,5,1,200.8,8,6
1,74,0,5,0,130.2,8,6
1,74,1,5,0,189.67,8,6
1,118,2,6,0,186.13,8,6
1,42,2,6,0,158.38,8,6
1,77,2,7,0,166,8,3
1,84,2,7,0,149,8,5
0,43,2,8,0,206.6,8,6
1,73,0,1,0,120.6,8,6
1,73,0,1,0,112.5,8,6
0,21,0,0,0,0,8,5
0,0,0,1,0,193,8,3
0,2,0,1,0,96.3,8,5
1,2,0,1,0,137.7,8,2
0,0,0,1,0,112,8,3
0,76,0,4,0,116.85,8,5
1,41,0,4,0,173.5,8,6
1,41,0,4,0,173.5,8,6
1,44,0,4,0,129.15,8,6
1,93,1,4,0,192.2,8,6
1,106,2,7,0,202.77,8,6
0,57,2,9,0,111.27,8,3
1,29,0,1,0,211,8,6
0,1,0,1,1,153,8,6
0,41,0,2,0,154,8,6
0,90,0,3,1,134,8,6
1,57,0,3,1,157.67,8,6
1,57,1,3,0,133,8,5
1,41,1,3,0,112.34,8,3
1,61,1,3,0,124.5,8,6
0,49,1,3,0,107,8,5
1,57,1,3,0,133,8,5
1,31,2,3,0,191,8,6
1,62,2,3,0,172.6,8,6
0,43,2,4,0,79.5,8,5
0,27,2,4,0,120.27,8,5
1,106,2,5,0,118.29,8,6
0,45,2,5,0,75.53,8,5
1,106,2,5,0,8,8,6
1,108,2,5,0,8,8,6
0,49,2,5,0,90.39,8,5
0,10,2,5,0,155.86,8,3
1,108,2,5,0,118.29,8,6
0,30,0,1,0,115,8,3
1,164,0,1,0,110.7,8,5
1,164,0,1,0,110.7,8,5
1,164,0,1,0,120.38,8,5
0,0,0,2,0,195,8,3
1,46,0,2,0,120.6,8,6
0,31,0,2,1,176,8,3
0,34,0,2,0,120.6,8,6
1,66,0,2,0,112.05,8,3
0,4,0,2,1,180.55,8,6
0,23,0,2,1,179,8,3
0,31,0,2,0,181,8,3
0,32,1,2,0,122,8,6
1,42,1,2,1,195,8,6
0,30,1,2,1,184,8,3
1,30,1,2,0,152,8,3
0,10,1,2,0,127.67,8,3
0,11,1,2,0,127.67,8,3
0,11,1,2,0,114.13,8,5
0,8,1,2,0,113.7,8,6
0,39,1,2,1,120.6,8,6
0,4,0,1,0,165,8,6
0,34,0,2,0,120.6,8,6
1,55,0,2,0,164,8,6
0,25,2,2,1,208,8,3
0,106,2,2,0,166.5,8,3
0,30,2,3,0,101.16,8,6
1,1,2,3,0,130.6,8,3
1,22,2,4,0,145,8,6
1,42,2,4,1,158,8,3
0,67,2,4,0,109.83,8,6
1,35,2,4,0,141.67,8,3
0,21,2,4,0,175,8,6
0,50,2,5,0,98.63,8,5
0,28,2,5,0,166.14,8,6
0,30,2,5,0,150.71,8,3
0,127,2,3,0,97.74,8,5
1,29,2,5,0,189.86,8,6
0,66,2,5,0,97.5,8,5
1,59,2,7,0,123.11,8,6
0,28,2,3,0,104.8,8,3
1,59,1,1,0,164,8,6
0,0,1,1,0,134,8,6
0,47,1,1,0,146,8,6
0,47,2,1,0,103.18,8,6
0,47,2,1,0,103.18,8,6
0,57,0,1,0,164,8,6
0,1,2,2,1,142.5,8,3
0,4,2,2,0,77.5,8,5
1,32,2,3,0,135.2,8,6
1,24,2,3,0,149,8,5
0,11,2,3,1,140.4,8,6
0,136,2,3,0,112,8,3
0,2,2,4,5,173.25,8,3
1,54,2,4,0,121.5,8,6
1,87,2,5,0,122.86,8,6
1,98,2,6,0,130.9,8,5
0,9,2,5,0,146,8,6
0,2,1,0,0,154,8,3
0,11,2,0,1,103.5,8,6
0,11,2,0,0,103.5,8,6
1,69,2,1,0,129.33,8,3
0,37,2,1,0,115.2,8,6
0,103,2,1,0,71.72,8,6
0,5,2,2,0,106.8,8,5
0,34,2,2,0,71.69,8,6
0,44,2,3,0,136.2,8,3
0,83,2,4,0,112.33,8,6
0,83,2,4,0,112.33,8,6
1,72,2,4,0,157.67,8,3
1,143,2,5,0,165,8,6
1,47,2,5,0,113.43,8,6
1,104,2,5,0,161.29,8,6
0,25,2,5,0,167.86,8,6
0,82,2,5,0,103.07,8,6
1,104,2,5,0,161.29,8,6
1,346,4,8,0,96.3,8,5
0,0,1,0,0,92.86,8,6
0,35,1,1,0,128,8,3
0,34,1,1,0,115.2,8,6
0,83,1,1,0,80.55,8,6
0,41,1,2,0,120.33,8,6
0,26,1,2,0,126.67,8,6
1,143,1,2,0,130.33,8,6
0,26,1,2,0,75.46,8,6
1,0,1,2,0,96.33,8,6
1,42,1,2,0,117.83,8,6
0,6,1,2,0,120.33,8,6
0,28,1,2,0,98,8,6
0,26,1,3,3,155.5,8,3
0,10,1,3,0,122.6,8,5
0,59,1,3,0,105.5,8,5
1,159,1,4,0,101.44,8,6
1,124,1,5,0,160,8,6
1,60,1,5,0,120.5,8,6
0,26,2,5,0,126.29,8,6
0,160,3,7,0,87.75,8,5
0,68,3,8,0,113.55,8,6
1,38,0,2,0,123,9,3
1,47,0,2,0,98,9,6
0,48,0,3,0,151,9,6
0,48,0,3,0,134.67,9,3
0,27,0,3,0,153,9,3
1,71,0,3,0,137.67,9,6
1,85,0,4,0,111,9,6
1,132,0,4,0,123,9,6
0,50,0,4,0,119,9,3
0,122,0,4,0,155,9,6
0,64,0,4,1,109,9,6
0,48,0,4,2,158,9,3
0,0,0,5,1,128,9,3
1,14,0,2,0,113,9,6
0,5,0,2,0,113,9,3
1,161,0,5,0,93.12,9,6
0,62,0,5,1,128,9,3
1,161,0,5,0,93.12,9,6
0,333,1,5,0,110.7,9,3
0,27,2,5,0,101.03,9,5
1,73,2,5,0,120.71,9,6
0,123,2,5,1,82.72,9,6
1,27,2,5,0,131,9,6
1,97,2,5,0,120.71,9,6
0,73,2,5,0,110.71,9,6
1,97,2,6,0,136,9,3
0,27,2,6,2,186,9,6
0,27,2,6,2,114.19,9,6
1,27,2,6,0,186,9,6
0,140,2,8,0,86.95,9,5
0,62,2,10,0,113,9,6
0,381,4,10,0,82.88,9,5
0,0,0,1,0,134,9,2
1,149,0,2,0,155,9,6
1,1,0,2,2,146,9,6
1,149,0,2,0,155,9,6
0,4,0,4,0,154.25,9,6
0,104,1,4,0,71.69,9,6
0,104,1,4,0,71.69,9,6
0,68,2,5,2,150.71,9,3
1,4,2,5,0,57,9,4
1,71,2,5,0,153,9,6
1,149,2,6,0,153,9,6
0,1,0,2,1,131.4,9,6
0,55,0,3,0,90.4,9,5
0,154,0,3,0,88.2,9,2
0,154,0,3,0,88.2,9,2
0,57,0,1,0,65.5,9,5
0,154,0,3,0,88.2,9,2
0,29,0,3,2,211,9,3
0,154,0,3,1,80,9,2
0,154,0,3,0,88.2,9,2
0,154,0,3,0,88.2,9,2
0,6,0,3,0,88.2,9,2
1,304,0,3,0,0,9,3
0,29,1,3,0,109.5,9,5
0,29,1,3,0,144.9,9,6
0,29,1,3,0,79.5,9,5
0,29,1,3,0,124.5,9,5
0,297,1,3,0,123,9,3
1,297,1,3,0,0,9,3
0,52,2,7,0,113,9,3
0,92,2,7,0,123,9,6
0,52,2,7,1,166,9,3
0,56,2,8,0,79.5,9,5
0,65,2,8,0,79.5,9,5
0,50,2,5,0,79.5,9,5
0,163,2,5,0,91.46,9,6
1,48,2,8,0,153,9,3
0,327,4,10,0,62.48,9,5
0,0,0,1,1,124.1,9,2
1,1,0,1,0,117.9,9,6
0,1,0,1,1,143,9,6
0,0,0,1,0,131,9,3
0,14,0,2,0,128,9,4
0,88,0,2,1,167,9,6
1,105,0,2,0,153,9,6
0,0,0,2,0,172,9,6
1,77,0,2,0,123,9,6
0,15,0,2,0,146,9,6
1,29,1,2,0,79.5,9,5
0,28,1,2,0,116.8,9,5
1,23,1,2,0,155,9,3
0,28,1,2,0,79.5,9,5
0,3,1,2,0,135,9,6
1,28,1,2,0,116.8,9,5
0,0,2,2,2,176,9,3
0,4,2,2,1,151.25,9,6
0,63,2,3,0,168,9,6
0,67,2,3,0,123,9,6
1,29,2,6,0,151.88,9,6
0,73,2,7,1,153,9,6
0,51,3,7,0,104.8,9,5
0,150,3,7,0,183,9,3
0,23,2,4,0,120,9,6
0,67,2,5,0,97.5,9,5
1,30,0,1,0,143.5,9,5
1,15,1,1,0,163,9,6
0,68,2,4,0,123,9,6
0,47,2,4,0,171,9,3
0,47,2,4,0,171,9,3
1,74,2,4,0,143,9,6
1,333,2,5,0,0,9,5
0,26,2,5,0,156,9,3
0,25,1,1,0,139.5,9,6
0,71,2,2,0,113,9,6
1,314,2,5,1,154.14,9,3
0,54,2,5,0,98,9,3
1,74,2,5,0,113,9,6
0,74,2,5,0,107.5,9,5
0,26,2,5,0,124.8,9,5
1,94,2,5,0,153,9,3
1,54,2,5,1,131,9,6
0,52,2,5,1,111.5,9,5
0,47,2,5,0,98,9,3
1,74,2,5,0,123,9,6
1,1,2,6,0,153,9,3
1,50,2,6,0,123,9,3
1,155,3,6,1,197,9,6
1,323,4,6,0,97.5,9,5
1,323,4,6,0,97.5,9,5
0,340,4,6,2,87.75,9,5
0,103,4,10,0,83.7,9,6
0,356,4,10,0,91.77,9,5
0,5,0,0,0,0,9,6
0,40,2,0,0,128,9,3
1,116,2,0,0,98,9,6
0,74,2,1,2,71.69,9,6
0,25,2,2,0,114.5,9,6
1,32,1,0,1,149,9,5
1,12,1,0,0,123,9,6
1,26,2,3,0,117.8,9,3
1,73,2,3,0,98,9,6
1,26,2,3,0,198,9,6
1,27,2,3,0,124.8,9,5
0,110,2,3,0,98,9,6
1,75,2,3,0,89,9,6
0,61,2,4,0,128,9,3
1,60,2,4,0,146,9,6
1,61,2,4,0,131,9,6
0,57,2,4,1,98,9,3
0,61,2,4,1,161,9,6
0,47,2,4,0,79.5,9,5
0,30,2,5,0,126.29,9,6
0,59,2,5,1,105.5,9,5
0,78,2,5,0,208.14,9,3
1,142,2,5,0,103.85,9,3
0,94,2,5,0,79.5,9,5
0,69,2,5,1,113,9,6
0,78,2,5,0,163,9,3
0,115,2,5,0,107.5,9,5
0,128,2,5,0,97.5,9,5
1,90,3,5,0,113,9,3
